,age,worksalary_class,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,salary_class
28402,53,Civil_servant,181677.0,Secondary_edu,10,Unmarried,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
28403,19,Private,120243.0,Primary_education,7,Single,Other-service,Own-child,White,Male,0,0,18,United-States,<=50K
28404,41,Private,157025.0,Secondary_edu,9,Single,Machine-op-inspct,Unmarried,Black,Male,0,0,40,United-States,<=50K
28405,25,Private,306908.0,Graduate,13,Married,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K
28406,63,Self_employed,39463.2,Primary_education,5,Widowed,Farming-fishing,Unmarried,White,Male,0,0,50,United-States,<=50K
28407,53,Private,95540.0,Secondary_edu,10,Unmarried,Adm-clerical,Unmarried,White,Female,1471,0,40,United-States,<=50K
28408,27,Private,135001.0,Secondary_edu,9,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
28409,28,Private,293398.0,Secondary_edu,9,Unmarried,Sales,Unmarried,Black,Female,0,0,40,United-States,<=50K
28410,23,Private,185106.0,Secondary_edu,9,Single,Handlers-cleaners,Own-child,Black,Male,0,0,40,United-States,<=50K
28411,29,Self_employed,245790.0,Primary_education,6,Unmarried,Craft-repair,Not-in-family,White,Male,0,0,60,United-States,<=50K
28412,26,Private,134004.0,Secondary_edu,10,Married,Exec-managerial,Wife,White,Female,0,0,40,United-States,<=50K
28413,26,Private,205036.0,Secondary_edu,9,Single,Handlers-cleaners,Not-in-family,White,Male,0,0,42,United-States,<=50K
28414,26,Private,244495.0,Primary_education,5,Single,Other-service,Not-in-family,White,Male,0,0,35,United-States,<=50K
28415,38,Private,159179.0,Secondary_edu,9,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
28416,36,Private,379699.1999999997,Primary_education,5,Married,Craft-repair,Husband,White,Male,0,0,40,Others,<=50K
28417,34,Private,177437.0,Secondary_edu,10,Married,Craft-repair,Husband,White,Male,5013,0,45,United-States,>50K
28418,32,Civil_servant,379699.1999999997,Secondary_edu,9,Single,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
28419,57,Self_employed,184553.0,Secondary_edu,9,Married,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K
28420,31,Private,302626.0,Secondary_edu,10,Unmarried,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
28421,38,Private,99138.0,Graduate,13,Single,Exec-managerial,Not-in-family,White,Female,0,0,38,United-States,<=50K
28422,39,Private,112731.0,Secondary_edu,9,Unmarried,Other-service,Not-in-family,Other,Female,0,0,40,Others,<=50K
28423,35,Private,192923.0,Secondary_edu,9,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
28424,19,Private,379699.1999999997,Primary_education,7,Single,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K
28425,63,Private,125784.0,Secondary_edu,10,Married,Prof-specialty,Husband,White,Male,0,0,18,United-States,<=50K
28426,28,Private,182344.0,Secondary_edu,9,Single,Other-service,Not-in-family,Black,Male,0,0,40,United-States,<=50K
28427,41,Self_employed,117012.0,Post_Grad,14,Single,Exec-managerial,Not-in-family,White,Female,0,0,55,United-States,<=50K
28428,39,Civil_servant,39463.2,Primary_education,5,Married,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
28429,31,Civil_servant,379699.1999999997,Secondary_edu,10,Single,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K
28430,38,Civil_servant,314052.0,Secondary_edu,9,Unmarried,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,<=50K
28431,43,Civil_servant,39463.2,Secondary_edu,10,Unmarried,Exec-managerial,Unmarried,Black,Female,0,0,38,United-States,<=50K
28432,27,Private,165412.0,Secondary_edu,9,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
28433,42,Private,198341.0,Post_Grad,14,Married,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,55,Others,>50K
28434,46,Private,116635.0,Graduate,13,Unmarried,Prof-specialty,Unmarried,Black,Female,0,0,36,United-States,<=50K
28435,20,Private,185452.0,Secondary_edu,9,Single,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
28436,42,Private,118686.0,Secondary_edu,10,Unmarried,Prof-specialty,Unmarried,White,Female,0,0,20,United-States,<=50K
28437,63,Private,76939.0,Secondary_edu,9,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
28438,47,Civil_servant,160646.0,Secondary_edu,11,Married,Adm-clerical,Wife,White,Female,0,0,35,United-States,<=50K
28439,49,Civil_servant,126754.0,Secondary_edu,9,Married,Craft-repair,Husband,White,Male,0,0,40,Others,<=50K
28440,20,Private,211049.0,Secondary_edu,10,Single,Exec-managerial,Own-child,White,Female,0,0,30,United-States,<=50K
28441,52,Private,311931.0,Primary_education,5,Married,Sales,Wife,White,Female,0,0,18,Others,<=50K
28442,33,Private,283602.0,Primary_education,5,Married,Other-service,Husband,White,Male,0,0,59,Others,<=50K
28443,19,Private,155021.0,Primary_education,7,Single,Other-service,Own-child,White,Female,0,0,18,United-States,<=50K
28444,55,Self_employed,100569.0,Secondary_edu,9,Unmarried,Farming-fishing,Unmarried,White,Female,0,0,55,United-States,<=50K
28445,61,Private,379699.1999999997,Primary_education,5,Married,Farming-fishing,Husband,Black,Male,0,0,40,United-States,<=50K
28446,61,Civil_servant,221943.0,Secondary_edu,10,Married,Adm-clerical,Husband,White,Male,5013,0,40,United-States,>50K
28447,39,Private,114544.0,Graduate,13,Unmarried,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,>50K
28448,30,Private,248584.0,Secondary_edu,10,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
28449,61,Private,227468.0,Secondary_edu,9,Unmarried,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
28450,36,Private,66173.0,Secondary_edu,12,Married,Sales,Wife,White,Female,0,0,18,United-States,<=50K
28451,34,Private,107624.0,Secondary_edu,10,Married,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
28452,53,Private,70387.0,Post_Grad,14,Married,Prof-specialty,Husband,Asian-Pac-Islander,Male,4386,0,40,Others,>50K
28453,38,Private,379699.1999999997,Secondary_edu,11,Married,Tech-support,Wife,White,Female,0,0,36,United-States,>50K
28454,46,Private,98637.0,Graduate,13,Married,Exec-managerial,Husband,White,Male,5013,0,50,United-States,>50K
28455,27,Civil_servant,216013.0,Secondary_edu,9,Married,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
28456,32,Self_employed,210926.0,Primary_education,7,Unmarried,Handlers-cleaners,Unmarried,White,Female,0,0,40,Others,<=50K
28457,60,Civil_servant,255711.0,Graduate,13,Widowed,Prof-specialty,Unmarried,White,Female,0,0,60,United-States,>50K
28458,23,Private,77581.0,Graduate,13,Single,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K
28459,29,Private,152461.0,Graduate,13,Single,Prof-specialty,Unmarried,White,Female,5013,0,50,United-States,>50K
28460,22,Private,203263.0,Secondary_edu,9,Single,Craft-repair,Own-child,White,Male,0,0,50,United-States,<=50K
28461,25,Private,261519.0,Secondary_edu,9,Single,Sales,Own-child,White,Male,0,0,35,United-States,<=50K
28462,29,Private,91189.0,Graduate,13,Married,Machine-op-inspct,Husband,White,Male,0,0,48,United-States,<=50K
28463,63,Civil_servant,195433.0,Secondary_edu,9,Married,Craft-repair,Husband,White,Male,0,0,30,United-States,<=50K
28464,37,Civil_servant,272471.0,Secondary_edu,9,Unmarried,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
28465,32,Private,311524.0,Secondary_edu,9,Single,Craft-repair,Own-child,Black,Male,0,0,38,United-States,<=50K
28466,19,Private,151386.0,Secondary_edu,9,Married,Other-service,Own-child,Black,Male,0,0,40,Others,<=50K
28467,35,Private,187625.0,Secondary_edu,10,Single,Other-service,Not-in-family,White,Female,0,0,60,United-States,<=50K
28468,50,Private,108933.0,Primary_education,5,Married,Craft-repair,Husband,White,Male,2885,0,40,United-States,<=50K
28469,54,Private,135388.0,Secondary_edu,9,Married,Craft-repair,Husband,White,Male,5013,0,40,United-States,>50K
28470,43,Private,169383.0,Graduate,13,Married,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
28471,28,Self_employed,191129.0,Secondary_edu,9,Single,Exec-managerial,Not-in-family,White,Male,0,0,60,United-States,>50K
28472,51,Private,379699.1999999997,Primary_education,5,Married,Farming-fishing,Husband,White,Male,0,0,40,Others,<=50K
28473,31,Private,373185.0,Secondary_edu,10,Single,Craft-repair,Unmarried,White,Male,0,0,42,Others,<=50K
28474,63,Private,130060.0,Secondary_edu,9,Unmarried,Transport-moving,Unmarried,Black,Female,2387,0,40,United-States,<=50K
28475,57,Private,199934.0,Graduate,13,Married,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
28476,63,Private,116165.0,Secondary_edu,10,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,18,Others,<=50K
28477,28,Private,42881.0,Primary_education,6,Unmarried,Machine-op-inspct,Own-child,White,Female,0,0,40,United-States,<=50K
28478,28,Private,174666.0,Primary_education,6,Unmarried,Prof-specialty,Not-in-family,White,Male,0,0,60,United-States,<=50K
28479,25,Private,169759.0,Secondary_edu,9,Single,Handlers-cleaners,Own-child,White,Male,0,0,60,United-States,<=50K
28480,49,Self_employed,181547.0,Secondary_edu,12,Married,Craft-repair,Husband,White,Male,0,0,30,Others,<=50K
28481,52,Private,95704.0,Primary_education,5,Married,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
28482,23,Private,237432.0,Graduate,13,Single,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
28483,32,Private,226267.0,Primary_education,5,Married,Craft-repair,Other-relative,White,Male,0,0,40,Others,<=50K
28484,31,Private,159979.0,Secondary_edu,10,Single,Sales,Not-in-family,Asian-Pac-Islander,Female,0,0,50,United-States,<=50K
28485,30,Private,203488.0,Secondary_edu,9,Single,Craft-repair,Own-child,White,Male,0,0,50,United-States,<=50K
28486,24,Private,379699.1999999997,Secondary_edu,9,Married,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K
28487,45,Private,192323.0,Secondary_edu,12,Married,Craft-repair,Husband,White,Male,0,0,60,Others,<=50K
28488,30,Private,167832.0,Secondary_edu,9,Married,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
28489,52,Private,145166.0,Graduate,13,Married,Exec-managerial,Husband,White,Male,5013,0,55,United-States,>50K
28490,42,Civil_servant,155657.0,Secondary_edu,9,Unmarried,Adm-clerical,Not-in-family,Black,Female,0,0,25,United-States,<=50K
28491,49,Private,116789.0,Secondary_edu,9,Married,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
28492,20,Private,39463.2,Secondary_edu,9,Single,Other-service,Own-child,White,Male,0,0,30,United-States,<=50K
28493,25,Private,124111.0,Graduate,13,Single,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
28494,41,Private,172828.0,Primary_education,5,Married,Other-service,Husband,White,Male,0,0,55,Others,<=50K
28495,55,Private,143372.0,Secondary_edu,9,Unmarried,Sales,Unmarried,Black,Female,0,0,40,United-States,<=50K
28496,31,Self_employed,265807.0,Secondary_edu,11,Married,Exec-managerial,Husband,White,Male,3137,0,50,United-States,<=50K
28497,25,Civil_servant,218184.0,Graduate,13,Single,Protective-serv,Not-in-family,Black,Female,0,0,40,United-States,<=50K
28498,32,Private,154087.0,Secondary_edu,9,Married,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
28499,29,Civil_servant,379699.1999999997,Secondary_edu,10,Single,Adm-clerical,Other-relative,White,Male,0,0,40,United-States,<=50K
28500,37,Private,193952.0,Secondary_edu,9,Unmarried,Other-service,Not-in-family,Black,Female,0,0,40,United-States,<=50K
28501,52,Private,125932.0,Primary_education,5,Widowed,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
28502,19,Private,284652.0,Secondary_edu,10,Single,Adm-clerical,Own-child,White,Female,0,0,18,United-States,<=50K
28503,21,Private,214635.0,Secondary_edu,10,Single,Prof-specialty,Own-child,White,Male,0,0,24,United-States,<=50K
28504,43,Private,173316.0,Secondary_edu,12,Unmarried,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
28505,39,Civil_servant,65390.0,Secondary_edu,10,Married,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
28506,40,Self_employed,45054.0,Secondary_edu,10,Married,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K
28507,54,Private,185042.0,Primary_education,5,Unmarried,Priv-house-serv,Other-relative,White,Female,0,0,40,Others,<=50K
28508,35,Private,117381.0,Graduate,13,Unmarried,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
28509,34,Private,258666.0,Secondary_edu,11,Single,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K
28510,35,Private,179668.0,Secondary_edu,10,Married,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
28511,57,Private,127277.0,PhD,14,Married,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,Others,>50K
28512,26,Private,192022.0,Graduate,13,Single,Other-service,Other-relative,White,Female,0,0,40,United-States,<=50K
28513,55,Self_employed,99551.0,Graduate,13,Widowed,Sales,Unmarried,White,Female,0,0,18,United-States,<=50K
28514,51,Private,208899.0,Graduate,13,Unmarried,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
28515,35,Private,287658.0,Secondary_edu,12,Single,Transport-moving,Not-in-family,Black,Male,0,0,30,Others,<=50K
28516,31,Private,196125.0,Secondary_edu,9,Married,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
28517,19,Private,275051.0,Primary_education,7,Single,Adm-clerical,Own-child,White,Female,0,0,18,United-States,<=50K
28518,38,Private,39463.2,Secondary_edu,9,Married,Machine-op-inspct,Wife,White,Female,0,0,40,United-States,<=50K
28519,39,Civil_servant,376455.0,Secondary_edu,14,Married,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
28520,29,Private,267989.0,Secondary_edu,9,Married,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
28521,39,Private,39463.2,Secondary_edu,11,Unmarried,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K
28523,46,Civil_servant,209057.0,Post_Grad,14,Married,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
28524,63,Private,349347.0,Primary_education,5,Married,Handlers-cleaners,Husband,White,Male,0,0,25,United-States,<=50K
28525,47,Civil_servant,154033.0,Secondary_edu,10,Unmarried,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
28526,28,Private,124680.0,Secondary_edu,9,Single,Sales,Unmarried,White,Female,0,0,60,United-States,<=50K
28527,27,Private,132805.0,Primary_education,6,Single,Sales,Other-relative,White,Male,0,0,40,United-States,<=50K
28528,38,Private,99233.0,Secondary_edu,14,Single,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,>50K
28529,19,Private,224849.0,Secondary_edu,9,Single,Sales,Not-in-family,White,Male,0,0,35,United-States,<=50K
28530,60,Civil_servant,101110.0,Secondary_edu,11,Unmarried,Prof-specialty,Unmarried,White,Male,0,0,40,United-States,>50K
28531,24,Private,184839.0,Secondary_edu,10,Single,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
28532,52,Private,302847.0,Primary_education,7,Married,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
28533,36,Private,181322.0,Graduate,13,Unmarried,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,<=50K
28534,26,Civil_servant,192213.0,Post_Grad,14,Single,Prof-specialty,Not-in-family,White,Female,0,0,40,Others,<=50K
28535,28,Civil_servant,39463.2,Graduate,13,Single,Prof-specialty,Own-child,White,Male,0,0,18,United-States,<=50K
28536,38,Self_employed,140854.0,Graduate,13,Married,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K
28537,47,Private,158286.0,Post_Grad,14,Married,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
28538,50,Private,269095.0,Graduate,13,Unmarried,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,>50K
28539,27,Private,279960.0,Secondary_edu,9,Married,Sales,Husband,White,Male,0,0,40,United-States,<=50K
28540,47,Private,176239.0,Secondary_edu,10,Widowed,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
28541,36,Private,115360.0,Primary_education,6,Married,Machine-op-inspct,Own-child,White,Female,3464,0,40,United-States,<=50K
28542,49,Private,337666.0,Secondary_edu,9,Unmarried,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,United-States,<=50K
28543,63,Private,255276.0,Secondary_edu,10,Married,Prof-specialty,Husband,White,Male,0,0,48,United-States,>50K
28544,63,Private,145212.0,Secondary_edu,9,Unmarried,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
28545,36,Private,185099.0,Secondary_edu,9,Married,Transport-moving,Husband,White,Male,0,0,60,United-States,>50K
28546,42,Private,142756.0,Secondary_edu,10,Unmarried,Adm-clerical,Unmarried,White,Female,0,0,35,United-States,<=50K
28547,28,Private,156300.0,Post_Grad,14,Single,Exec-managerial,Not-in-family,Black,Female,0,0,45,United-States,<=50K
28548,63,Private,186266.0,Secondary_edu,9,Married,Prof-specialty,Wife,White,Female,0,0,18,United-States,<=50K
28549,38,Private,219137.0,Secondary_edu,9,Married,Adm-clerical,Wife,White,Female,0,0,22,United-States,<=50K
28550,43,Private,110970.0,Graduate,13,Married,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
28551,49,Private,203067.0,Secondary_edu,10,Married,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
28552,59,Private,148844.0,Secondary_edu,9,Unmarried,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
28553,25,Private,154941.0,Graduate,13,Married,Sales,Husband,White,Male,0,0,40,United-States,>50K
28554,26,Private,124111.0,Secondary_edu,12,Single,Prof-specialty,Not-in-family,White,Female,0,0,36,United-States,<=50K
28555,59,Private,157303.0,Secondary_edu,10,Unmarried,Prof-specialty,Not-in-family,White,Female,0,0,48,United-States,<=50K
28556,34,Private,113838.0,Secondary_edu,10,Married,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
28557,34,Private,165737.0,Post_Grad,14,Married,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,43,Others,>50K
28558,63,Private,140849.0,Secondary_edu,9,Widowed,Other-service,Not-in-family,White,Female,0,0,24,United-States,<=50K
28559,45,Private,200363.0,Secondary_edu,11,Unmarried,Exec-managerial,Not-in-family,White,Female,0,0,44,United-States,<=50K
